,rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_add_amount
96,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 18 기3분기말,2016.09.30 현재,"4,081,124,695,311",제 17 기말,2015.12.31 현재,"2,639,382,642,620",,,,1,KRW,,
97,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 18 기3분기말,2016.09.30 현재,"1,914,136,411,890",제 17 기말,2015.12.31 현재,"1,746,530,375,501",,,,3,KRW,,
98,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 18 기3분기말,2016.09.30 현재,"5,995,261,107,201",제 17 기말,2015.12.31 현재,"4,385,913,018,121",,,,5,KRW,,
99,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 18 기3분기말,2016.09.30 현재,"1,308,750,685,918",제 17 기말,2015.12.31 현재,"1,683,655,879,811",,,,7,KRW,,
100,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 18 기3분기말,2016.09.30 현재,"458,884,265,147",제 17 기말,2015.12.31 현재,"432,678,618,822",,,,9,KRW,,
101,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 18 기3분기말,2016.09.30 현재,"1,767,634,951,065",제 17 기말,2015.12.31 현재,"2,116,334,498,633",,,,11,KRW,,
102,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 18 기3분기말,2016.09.30 현재,"3,609,865,462,102",제 17 기말,2015.12.31 현재,"3,069,369,884,003",,,,17,KRW,,
103,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 18 기3분기말,2016.09.30 현재,"4,227,626,156,136",제 17 기말,2015.12.31 현재,"2,269,578,519,488",,,,21,KRW,,
104,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 18 기3분기,2016.01.01 ~ 2016.09.30,"1,013,075,223,770",제 17 기3분기,2015.01.01 ~ 2015.09.30,"840,530,494,676",,,,23,KRW,"2,937,636,808,217","2,362,496,159,781"
105,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 18 기3분기,2016.01.01 ~ 2016.09.30,"282,298,051,525",제 17 기3분기,2015.01.01 ~ 2015.09.30,"221,258,803,376",,,,25,KRW,"811,789,550,047","604,983,627,979"
106,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기3분기,2016.01.01 ~ 2016.09.30,"288,045,044,834",제 17 기3분기,2015.01.01 ~ 2015.09.30,"211,022,504,250",,,,27,KRW,"855,678,918,673","620,250,997,827"
107,20170908000436,11014,2016,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 18 기3분기,2016.01.01 ~ 2016.09.30,"198,000,157,034",제 17 기3분기,2015.01.01 ~ 2015.09.30,"116,846,895,738",,,,29,KRW,"576,259,809,795","375,488,477,520"
108,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 18 기3분기말,2016.09.30 현재,"2,112,042,671,250",제 17 기말,2015.12.31 현재,"1,804,796,318,644",,,,2,KRW,,
109,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 18 기3분기말,2016.09.30 현재,"1,737,308,004,718",제 17 기말,2015.12.31 현재,"1,578,921,331,247",,,,4,KRW,,
110,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 18 기3분기말,2016.09.30 현재,"3,849,350,675,968",제 17 기말,2015.12.31 현재,"3,383,717,649,891",,,,6,KRW,,
111,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 18 기3분기말,2016.09.30 현재,"719,042,284,712",제 17 기말,2015.12.31 현재,"739,150,463,993",,,,8,KRW,,
112,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 18 기3분기말,2016.09.30 현재,"284,731,299,165",제 17 기말,2015.12.31 현재,"268,850,850,727",,,,10,KRW,,
113,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 18 기3분기말,2016.09.30 현재,"1,003,773,583,877",제 17 기말,2015.12.31 현재,"1,008,001,314,720",,,,12,KRW,,
114,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 18 기3분기말,2016.09.30 현재,"3,806,788,349,546",제 17 기말,2015.12.31 현재,"3,293,691,504,479",,,,19,KRW,,
115,20170908000436,11014,2016,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 18 기3분기말,2016.09.30 현재,"2,845,577,092,091",제 17 기말,2015.12.31 현재,"2,375,716,335,171",,,,22,KRW,,
116,20170908000436,11014,2016,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 18 기3분기,2016.01.01 ~ 2016.09.30,"616,505,707,268",제 17 기3분기,2015.01.01 ~ 2015.09.30,"540,223,466,895",,,,24,KRW,"1,817,790,504,509","1,560,384,612,364"
117,20170908000436,11014,2016,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 18 기3분기,2016.01.01 ~ 2016.09.30,"238,976,518,021",제 17 기3분기,2015.01.01 ~ 2015.09.30,"205,638,414,649",,,,26,KRW,"689,007,176,999","599,736,453,929"
118,20170908000436,11014,2016,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기3분기,2016.01.01 ~ 2016.09.30,"249,001,620,404",제 17 기3분기,2015.01.01 ~ 2015.09.30,"192,892,335,878",,,,28,KRW,"711,409,140,169","615,703,054,330"
119,20170908000436,11014,2016,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 18 기3분기,2016.01.01 ~ 2016.09.30,"192,458,528,141",제 17 기3분기,2015.01.01 ~ 2015.09.30,"146,487,387,265",,,,30,KRW,"545,227,534,867","466,699,675,433"
120,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기,2017.12.31 현재,"4,784,227,776,883",제 18 기,2016.12.31 현재,"4,199,933,246,655",제 17 기,2015.12.31 현재,"2,639,382,642,620",1,KRW,,
121,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기,2017.12.31 현재,"3,235,023,783,031",제 18 기,2016.12.31 현재,"2,170,701,933,937",제 17 기,2015.12.31 현재,"1,746,530,375,501",3,KRW,,
122,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기,2017.12.31 현재,"8,019,251,559,914",제 18 기,2016.12.31 현재,"6,370,635,180,592",제 17 기,2015.12.31 현재,"4,385,913,018,121",5,KRW,,
123,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기,2017.12.31 현재,"2,302,730,294,235",제 18 기,2016.12.31 현재,"1,803,925,551,271",제 17 기,2015.12.31 현재,"1,683,655,879,811",7,KRW,,
124,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기,2017.12.31 현재,"411,335,030,730",제 18 기,2016.12.31 현재,"437,110,766,381",제 17 기,2015.12.31 현재,"432,678,618,822",9,KRW,,
125,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기,2017.12.31 현재,"2,714,065,324,965",제 18 기,2016.12.31 현재,"2,241,036,317,652",제 17 기,2015.12.31 현재,"2,116,334,498,633",11,KRW,,
126,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 19 기,2017.12.31 현재,"16,481,339,500",제 18 기,2016.12.31 현재,"16,481,339,500",제 17 기,2015.12.31 현재,"16,481,339,500",13,KRW,,
127,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 19 기,2017.12.31 현재,"4,555,517,868,323",제 18 기,2016.12.31 현재,"3,810,189,403,596",제 17 기,2015.12.31 현재,"3,069,369,884,003",17,KRW,,
128,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 19 기,2017.12.31 현재,"5,305,186,234,949",제 18 기,2016.12.31 현재,"4,129,598,862,940",제 17 기,2015.12.31 현재,"2,269,578,519,488",21,KRW,,
129,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 19 기,2017.01.01 ~ 2017.12.31,"4,678,468,928,032",제 18 기,2016.01.01 ~ 2016.12.31,"4,022,629,619,982",제 17 기,2015.01.01 ~ 2015.12.31,"3,253,930,352,202",23,KRW,,
130,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 19 기,2017.01.01 ~ 2017.12.31,"1,179,187,806,331",제 18 기,2016.01.01 ~ 2016.12.31,"1,102,040,475,792",제 17 기,2015.01.01 ~ 2015.12.31,"830,224,960,874",25,KRW,,
131,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2017.01.01 ~ 2017.12.31,"1,195,828,988,960",제 18 기,2016.01.01 ~ 2016.12.31,"1,131,770,948,917",제 17 기,2015.01.01 ~ 2015.12.31,"823,221,802,587",27,KRW,,
132,20180402004149,11011,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 19 기,2017.01.01 ~ 2017.12.31,"770,101,670,207",제 18 기,2016.01.01 ~ 2016.12.31,"759,072,951,187",제 17 기,2015.01.01 ~ 2015.12.31,"516,986,279,540",29,KRW,,
133,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 19 기,2017.12.31 현재,"2,629,855,599,793",제 18 기,2016.12.31 현재,"2,108,036,835,289",제 17 기,2015.12.31 현재,"1,804,796,318,644",2,KRW,,
134,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 19 기,2017.12.31 현재,"2,712,498,982,568",제 18 기,2016.12.31 현재,"1,748,453,838,642",제 17 기,2015.12.31 현재,"1,578,921,331,247",4,KRW,,
135,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 19 기,2017.12.31 현재,"5,342,354,582,361",제 18 기,2016.12.31 현재,"3,856,490,673,931",제 17 기,2015.12.31 현재,"3,383,717,649,891",6,KRW,,
136,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 19 기,2017.12.31 현재,"1,266,827,512,521",제 18 기,2016.12.31 현재,"875,568,258,127",제 17 기,2015.12.31 현재,"739,150,463,993",8,KRW,,
137,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 19 기,2017.12.31 현재,"141,666,445,169",제 18 기,2016.12.31 현재,"271,506,512,177",제 17 기,2015.12.31 현재,"268,850,850,727",10,KRW,,
138,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 19 기,2017.12.31 현재,"1,408,493,957,690",제 18 기,2016.12.31 현재,"1,147,074,770,304",제 17 기,2015.12.31 현재,"1,008,001,314,720",12,KRW,,
139,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 19 기,2017.12.31 현재,"16,481,339,500",제 18 기,2016.12.31 현재,"16,481,339,500",제 17 기,2015.12.31 현재,"16,481,339,500",15,KRW,,
140,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 19 기,2017.12.31 현재,"4,733,331,885,906",제 18 기,2016.12.31 현재,"3,925,393,924,603",제 17 기,2015.12.31 현재,"3,293,691,504,479",19,KRW,,
141,20180402004149,11011,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 19 기,2017.12.31 현재,"3,933,860,624,671",제 18 기,2016.12.31 현재,"2,709,415,903,627",제 17 기,2015.12.31 현재,"2,375,716,335,171",22,KRW,,
142,20180402004149,11011,2017,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 19 기,2017.01.01 ~ 2017.12.31,"2,930,661,324,862",제 18 기,2016.01.01 ~ 2016.12.31,"2,496,498,317,219",제 17 기,2015.01.01 ~ 2015.12.31,"2,141,274,743,504",24,KRW,,
143,20180402004149,11011,2017,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 19 기,2017.01.01 ~ 2017.12.31,"1,178,237,472,725",제 18 기,2016.01.01 ~ 2016.12.31,"968,350,907,579",제 17 기,2015.01.01 ~ 2015.12.31,"826,491,297,771",26,KRW,,
144,20180402004149,11011,2017,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2017.01.01 ~ 2017.12.31,"1,162,998,025,800",제 18 기,2016.01.01 ~ 2016.12.31,"909,725,429,730",제 17 기,2015.01.01 ~ 2015.12.31,"848,500,733,263",28,KRW,,
145,20180402004149,11011,2017,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 19 기,2017.01.01 ~ 2017.12.31,"849,412,352,708",제 18 기,2016.01.01 ~ 2016.12.31,"651,815,939,406",제 17 기,2015.01.01 ~ 2015.12.31,"642,595,653,052",30,KRW,,
146,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기반기말,2017.06.30 현재,"4,275,605,796,657",제 18 기말,2016.12.31 현재,"4,199,933,246,655",,,,1,KRW,,
147,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기반기말,2017.06.30 현재,"2,925,908,769,162",제 18 기말,2016.12.31 현재,"2,170,701,933,937",,,,3,KRW,,
148,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기반기말,2017.06.30 현재,"7,201,514,565,819",제 18 기말,2016.12.31 현재,"6,370,635,180,592",,,,5,KRW,,
149,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기반기말,2017.06.30 현재,"1,764,428,768,411",제 18 기말,2016.12.31 현재,"1,803,925,551,271",,,,7,KRW,,
150,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기반기말,2017.06.30 현재,"489,173,710,859",제 18 기말,2016.12.31 현재,"437,110,766,381",,,,9,KRW,,
151,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기반기말,2017.06.30 현재,"2,253,602,479,270",제 18 기말,2016.12.31 현재,"2,241,036,317,652",,,,11,KRW,,
152,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 19 기반기말,2017.06.30 현재,"4,156,237,271,513",제 18 기말,2016.12.31 현재,"3,810,189,403,596",,,,17,KRW,,
153,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 19 기반기말,2017.06.30 현재,"4,947,912,086,549",제 18 기말,2016.12.31 현재,"4,129,598,862,940",,,,21,KRW,,
154,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 19 기반기,2017.01.01 ~ 2017.06.30,"1,129,631,366,847",제 18 기반기,2016.01.01 ~ 2016.06.30,"987,281,364,295",,,,23,KRW,"2,211,878,648,043","1,924,561,584,447"
155,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 19 기반기,2017.01.01 ~ 2017.06.30,"285,213,522,180",제 18 기반기,2016.01.01 ~ 2016.06.30,"272,663,961,847",,,,25,KRW,"576,010,811,484","529,491,498,522"
156,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기반기,2017.01.01 ~ 2017.06.30,"305,145,802,672",제 18 기반기,2016.01.01 ~ 2016.06.30,"311,421,411,169",,,,27,KRW,"611,909,591,904","567,633,873,839"
157,20170908000462,11012,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 19 기반기,2017.01.01 ~ 2017.06.30,"171,420,229,303",제 18 기반기,2016.01.01 ~ 2016.06.30,"213,223,506,226",,,,29,KRW,"382,296,280,173","378,259,652,761"
158,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 19 기반기말,2017.06.30 현재,"2,205,390,342,801",제 18 기말,2016.12.31 현재,"2,108,036,835,289",,,,2,KRW,,
159,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 19 기반기말,2017.06.30 현재,"2,503,416,273,252",제 18 기말,2016.12.31 현재,"1,748,453,838,642",,,,4,KRW,,
160,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 19 기반기말,2017.06.30 현재,"4,708,806,616,053",제 18 기말,2016.12.31 현재,"3,856,490,673,931",,,,6,KRW,,
161,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 19 기반기말,2017.06.30 현재,"897,723,505,080",제 18 기말,2016.12.31 현재,"875,568,258,127",,,,8,KRW,,
162,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 19 기반기말,2017.06.30 현재,"266,298,340,153",제 18 기말,2016.12.31 현재,"271,506,512,177",,,,10,KRW,,
163,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 19 기반기말,2017.06.30 현재,"1,164,021,845,233",제 18 기말,2016.12.31 현재,"1,147,074,770,304",,,,12,KRW,,
164,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 19 기반기말,2017.06.30 현재,"4,317,473,892,071",제 18 기말,2016.12.31 현재,"3,925,393,924,603",,,,19,KRW,,
165,20170908000462,11012,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 19 기반기말,2017.06.30 현재,"3,544,784,770,820",제 18 기말,2016.12.31 현재,"2,709,415,903,627",,,,22,KRW,,
166,20170908000462,11012,2017,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 19 기반기,2017.01.01 ~ 2017.06.30,"709,482,369,690",제 18 기반기,2016.01.01 ~ 2016.06.30,"615,622,300,819",,,,24,KRW,"1,388,391,411,216","1,201,284,797,241"
167,20170908000462,11012,2017,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 19 기반기,2017.01.01 ~ 2017.06.30,"288,335,667,591",제 18 기반기,2016.01.01 ~ 2016.06.30,"234,357,522,016",,,,26,KRW,"559,675,142,166","450,030,658,978"
168,20170908000462,11012,2017,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기반기,2017.01.01 ~ 2017.06.30,"290,306,641,526",제 18 기반기,2016.01.01 ~ 2016.06.30,"241,146,490,185",,,,28,KRW,"573,160,200,320","462,407,519,765"
169,20170908000462,11012,2017,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 19 기반기,2017.01.01 ~ 2017.06.30,"211,651,853,544",제 18 기반기,2016.01.01 ~ 2016.06.30,"183,827,341,553",,,,30,KRW,"424,661,151,571","352,769,006,726"
170,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기1분기말,2017.03.31 현재,"4,241,693,538,431",제 18 기말,2016.12.31 현재,"4,199,933,246,655",,,,1,KRW,,
171,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기1분기말,2017.03.31 현재,"2,199,758,651,212",제 18 기말,2016.12.31 현재,"2,170,701,933,937",,,,3,KRW,,
172,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기1분기말,2017.03.31 현재,"6,441,452,189,643",제 18 기말,2016.12.31 현재,"6,370,635,180,592",,,,5,KRW,,
173,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기1분기말,2017.03.31 현재,"1,701,116,390,492",제 18 기말,2016.12.31 현재,"1,803,925,551,271",,,,7,KRW,,
174,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기1분기말,2017.03.31 현재,"470,417,063,752",제 18 기말,2016.12.31 현재,"437,110,766,381",,,,9,KRW,,
175,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기1분기말,2017.03.31 현재,"2,171,533,454,244",제 18 기말,2016.12.31 현재,"2,241,036,317,652",,,,11,KRW,,
176,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 19 기1분기말,2017.03.31 현재,"3,983,090,762,245",제 18 기말,2016.12.31 현재,"3,810,189,403,596",,,,17,KRW,,
177,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 19 기1분기말,2017.03.31 현재,"4,269,918,735,399",제 18 기말,2016.12.31 현재,"4,129,598,862,940",,,,21,KRW,,
178,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 19 기1분기,2017.01.01 ~ 2017.03.31,"1,082,247,281,196",제 18 기1분기,2016.01.01 ~ 2016.03.31,"937,280,220,152",,,,23,KRW,"1,082,247,281,196","937,280,220,152"
179,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 19 기1분기,2017.01.01 ~ 2017.03.31,"290,797,289,304",제 18 기1분기,2016.01.01 ~ 2016.03.31,"256,827,536,675",,,,25,KRW,"290,797,289,304","256,827,536,675"
180,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기1분기,2017.01.01 ~ 2017.03.31,"306,763,789,232",제 18 기1분기,2016.01.01 ~ 2016.03.31,"256,212,462,670",,,,27,KRW,"306,763,789,232","256,212,462,670"
181,20170515004766,11013,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 19 기1분기,2017.01.01 ~ 2017.03.31,"210,876,050,870",제 18 기1분기,2016.01.01 ~ 2016.03.31,"165,036,146,535",,,,29,KRW,"210,876,050,870","165,036,146,535"
182,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 19 기1분기말,2017.03.31 현재,"2,242,572,479,758",제 18 기말,2016.12.31 현재,"2,108,036,835,289",,,,2,KRW,,
183,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 19 기1분기말,2017.03.31 현재,"1,805,940,773,478",제 18 기말,2016.12.31 현재,"1,748,453,838,642",,,,4,KRW,,
184,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 19 기1분기말,2017.03.31 현재,"4,048,513,253,236",제 18 기말,2016.12.31 현재,"3,856,490,673,931",,,,6,KRW,,
185,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 19 기1분기말,2017.03.31 현재,"887,506,009,686",제 18 기말,2016.12.31 현재,"875,568,258,127",,,,8,KRW,,
186,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 19 기1분기말,2017.03.31 현재,"272,140,387,726",제 18 기말,2016.12.31 현재,"271,506,512,177",,,,10,KRW,,
187,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 19 기1분기말,2017.03.31 현재,"1,159,646,397,412",제 18 기말,2016.12.31 현재,"1,147,074,770,304",,,,12,KRW,,
188,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 19 기1분기말,2017.03.31 현재,"4,105,822,038,527",제 18 기말,2016.12.31 현재,"3,925,393,924,603",,,,19,KRW,,
189,20170515004766,11013,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 19 기1분기말,2017.03.31 현재,"2,888,866,855,824",제 18 기말,2016.12.31 현재,"2,709,415,903,627",,,,22,KRW,,
190,20170515004766,11013,2017,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 19 기1분기,2017.01.01 ~ 2017.03.31,"678,909,041,526",제 18 기1분기,2016.01.01 ~ 2016.03.31,"585,662,496,422",,,,24,KRW,"678,909,041,526","585,662,496,422"
191,20170515004766,11013,2017,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 19 기1분기,2017.01.01 ~ 2017.03.31,"271,339,474,575",제 18 기1분기,2016.01.01 ~ 2016.03.31,"215,673,136,962",,,,26,KRW,"271,339,474,575","215,673,136,962"
192,20170515004766,11013,2017,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기1분기,2017.01.01 ~ 2017.03.31,"282,853,558,794",제 18 기1분기,2016.01.01 ~ 2016.03.31,"221,261,029,580",,,,28,KRW,"282,853,558,794","221,261,029,580"
193,20170515004766,11013,2017,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 19 기1분기,2017.01.01 ~ 2017.03.31,"213,009,298,027",제 18 기1분기,2016.01.01 ~ 2016.03.31,"168,941,665,173",,,,30,KRW,"213,009,298,027","168,941,665,173"
194,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기3분기말,2017.09.30 현재,"4,381,998,008,369",제 18 기말,2016.12.31 현재,"4,199,933,246,655",,,,1,KRW,,
195,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기3분기말,2017.09.30 현재,"3,238,183,101,324",제 18 기말,2016.12.31 현재,"2,170,701,933,937",,,,3,KRW,,
196,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기3분기말,2017.09.30 현재,"7,620,181,109,693",제 18 기말,2016.12.31 현재,"6,370,635,180,592",,,,5,KRW,,
197,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기3분기말,2017.09.30 현재,"1,969,679,185,543",제 18 기말,2016.12.31 현재,"1,803,925,551,271",,,,7,KRW,,
198,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기3분기말,2017.09.30 현재,"506,677,518,761",제 18 기말,2016.12.31 현재,"437,110,766,381",,,,9,KRW,,
199,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기3분기말,2017.09.30 현재,"2,476,356,704,304",제 18 기말,2016.12.31 현재,"2,241,036,317,652",,,,11,KRW,,
200,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 19 기3분기말,2017.09.30 현재,"16,481,339,500",제 18 기말,2016.12.31 현재,"16,481,339,500",,,,13,KRW,,
201,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 19 기3분기말,2017.09.30 현재,"4,370,294,692,728",제 18 기말,2016.12.31 현재,"3,810,189,403,596",,,,17,KRW,,
202,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 19 기3분기말,2017.09.30 현재,"5,143,824,405,389",제 18 기말,2016.12.31 현재,"4,129,598,862,940",,,,21,KRW,,
203,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 19 기3분기,2017.01.01 ~ 2017.09.30,"1,200,676,275,220",제 18 기3분기,2016.01.01 ~ 2016.09.30,"1,013,075,223,770",,,,23,KRW,"3,412,554,923,263","2,937,636,808,217"
